Area	Zone	lat	lng
7	1	28.818	-96.8674
7	1	28.7129	-96.903
7	1	28.8787	-96.7263
7	1	28.6807	-96.9437
7	1	28.6096	-96.7525
7	1	28.6479	-96.6262
7	1	28.6781	-96.4062
7	1	28.5709	-96.9895
7	1	28.4229	-96.6221
7	1	28.521	-96.6443
7	1	28.5524	-96.548
7	1	28.4444	-96.4126
4	1	28.4235	-97.0719
7	1	28.9625	-96.6746
7	1	28.7631	-96.7384
4	1	28.2517	-97.1452
7	1	28.7275	-96.8333
7	1	28.6064	-97.0908
4	1	28.3185	-96.8855
7	1	29.0043	-96.7949
4	1	28.1319	-96.7972
7	1	28.5422	-97.1649
7	1	28.3301	-96.4636
7	1	28.5015	-96.7569
4	1	27.8119	-97.487
4	1	27.8254	-97.5313
4	1	27.8254	-97.5313
4	1	27.7829	-97.4337
4	1	27.7858	-97.3985
4	1	27.7096	-97.4002
4	1	27.7694	-97.4021
4	1	27.8803	-97.6072
4	1	27.8205	-97.6678
4	1	27.7521	-97.4371
4	1	27.7575	-97.4138
4	1	27.7222	-97.4249
4	1	27.6884	-97.403
4	1	27.7214	-97.3512
4	1	27.668	-97.3102
4	1	27.6577	-97.3867
4	1	27.6551	-97.3222
4	1	27.6039	-97.2322
4	1	27.7951	-97.455
4	1	27.8055	-97.4252
4	1	27.7204	-97.3735
4	1	27.7435	-97.3903
4	1	27.6818	-97.3999
4	1	27.6914	-97.3588
4	1	27.866	-97.6824
4	1	27.8393	-97.5821
7	1	28.9762	-96.6484
7	1	28.51	-96.7753
7	1	28.6499	-96.5405
7	1	28.6144	-96.6337
7	1	28.8045	-96.9899
7	1	28.6687	-96.5624
7	1	28.7911	-96.9794
7	1	28.7841	-97.0504
7	1	28.872	-97.0082
7	1	28.8391	-96.9979
7	1	28.8386	-96.9703
7	1	28.6963	-96.5418
7	1	28.824	-96.9637
4	1	28.4032	-97.7483
4	1	28.4018	-97.7346
4	1	27.8812	-97.1971
4	1	27.9317	-97.3623
4	1	28.2859	-97.2929
4	1	28.0326	-97.5083
4	1	28.0379	-97.0525
4	1	28.0236	-97.0849
4	1	27.908	-97.1576
4	1	27.8305	-97.0742
4	1	27.8923	-97.3103
4	1	27.8194	-97.4192
4	1	27.8194	-97.4192
4	1	27.8194	-97.4192
4	1	27.8194	-97.4192
7	1	28.7883	-97.01
7	1	28.7883	-97.01
7	1	28.7883	-97.01
7	1	28.7883	-97.01
7	1	28.8947	-97.135
7	1	28.8947	-97.135
7	1	28.8947	-97.135
7	1	28.8947	-97.135
7	1	28.8947	-97.135
7	1	28.8947	-97.135
7	1	28.8947	-97.135
4	1	27.6065	-97.3117
4	1	27.6065	-97.3117
4	1	27.6065	-97.3117
4	1	27.6065	-97.3117
4	1	27.6065	-97.3117
4	1	27.6065	-97.3117
4	1	28.7128	-97.2142
4	1	28.7128	-97.2142
7	1	28.514	-96.7942
7	1	28.514	-96.7942
4	1	27.5697	-97.8228
4	1	27.5697	-97.8228
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6917	-96.5417
7	1	28.6752	-96.956
7	1	28.6752	-96.956
4	1	27.8322	-97.5281
4	1	27.8322	-97.5281
4	1	27.8175	-97.4814
4	1	27.8175	-97.4814
4	1	27.8175	-97.4814
4	1	27.8175	-97.4814
4	1	27.8175	-97.4814
7	1	28.5105	-96.7706
7	1	28.5105	-96.7706
7	1	28.5105	-96.7706
7	1	28.5105	-96.7706
7	1	28.5105	-96.7706
7	1	28.5105	-96.7706
7	1	28.5105	-96.7706
7	1	28.5707	-96.8333
7	1	28.5707	-96.8333
7	1	28.5707	-96.8333
7	1	28.5707	-96.8333
4	1	27.8111	-97.5958
4	1	27.8111	-97.5958
4	1	27.8894	-97.2584
4	1	27.8894	-97.2584
4	1	27.8894	-97.2584
4	1	27.8894	-97.2584
4	1	27.8894	-97.2584
4	1	27.8139	-97.4283
4	1	27.8139	-97.4283
4	1	27.8139	-97.4283
4	1	27.8139	-97.4283
4	1	27.8828	-97.2428
4	1	27.8828	-97.2428
4	1	27.8828	-97.2428
4	1	27.8828	-97.2428
4	1	27.8828	-97.2428
4	1	27.0011	-97.5994
4	1	27.0011	-97.5994
4	1	27.0011	-97.5994
7	1	28.6503	-96.5397
7	1	28.6503	-96.5397
7	1	28.6503	-96.5397
7	1	28.6503	-96.5397
4	1	27.0702	-97.5077
4	1	27.0702	-97.5077
4	1	27.0702	-97.5077
4	1	27.9386	-97.4586
4	1	27.9386	-97.4586
4	1	27.9386	-97.4586
4	1	27.1197	-97.5499
4	1	27.1197	-97.5499
4	1	27.9959	-97.2967
4	1	27.9959	-97.2967
4	1	27.9959	-97.2967
4	1	27.2231	-97.7892
4	1	27.2231	-97.7892
4	1	27.2231	-97.7892
4	1	27.8322	-97.4403
4	1	27.8322	-97.4403
4	1	27.5928	-97.6481
4	1	27.5928	-97.6481
4	1	27.5928	-97.6481
4	1	26.9417	-97.6425
4	1	26.9417	-97.6425
4	1	27.5925	-97.5008
4	1	27.5925	-97.5008
4	1	27.5925	-97.5008
7	1	28.6481	-96.5462
7	1	28.6481	-96.5462
7	1	28.6481	-96.5462
7	1	28.6481	-96.5462
7	1	28.6958	-96.9454
7	1	28.6958	-96.9454
7	1	28.6958	-96.9454
4	1	28.1093	-97.7505
4	1	28.1093	-97.7505
4	1	28.1093	-97.7505
4	1	27.9551	-97.3002
4	1	27.9551	-97.3002
2	1	33.5689	-97.2176
2	1	33.7235	-97.005
2	1	33.6014	-96.9758
2	1	33.6281	-97.0688
2	1	33.4894	-97.0485
2	1	33.7584	-97.1644
2	1	33.6706	-97.2477
5	1	33.4798	-97.2395
2	1	33.7342	-96.9572
2	1	33.7722	-97.3104
5	1	33.423	-96.9634
5	1	33.1481	-95.9694
5	1	32.8165	-96.3224
5	1	33.2281	-96.1782
5	1	33.2999	-95.9854
5	1	33.1979	-96.2386
5	1	33.1027	-96.2621
5	1	33.1679	-96.0366
8	1	33.1576	-95.8045
5	1	33.3674	-95.9495
5	1	33.3033	-95.8666
5	1	33.0021	-96.1812
5	1	33.0126	-96.0575
5	1	32.9262	-96.1048
5	1	32.9197	-96.2427
5	1	32.849	-96.2664
8	1	32.9997	-95.9296
5	1	32.8162	-96.1001
8	1	32.9122	-95.9516
8	1	32.6798	-96.019
5	1	32.7676	-96.2028
5	1	32.6403	-96.184
8	1	33.0482	-95.9705
5	1	32.6955	-96.1306
2	1	33.7659	-96.6699
2	1	33.5241	-96.5331
2	1	33.6648	-96.7523
2	1	33.6804	-96.1742
2	1	33.5271	-96.126
2	1	33.4861	-96.2752
2	1	33.423	-96.3888
2	1	33.7812	-96.8813
2	1	33.7178	-96.8823
2	1	33.8189	-96.7872
2	1	33.8781	-96.6383
2	1	33.6916	-96.4242
2	1	33.732	-96.2478
2	1	33.7606	-96.0499
2	1	33.6001	-96.8538
2	1	33.519	-96.9122
2	1	33.4551	-96.8227
2	1	33.4733	-96.6601
2	1	33.6279	-96.5419
2	1	33.5985	-96.4166
2	1	33.5817	-96.3027
2	1	33.4405	-96.5361
2	1	33.4012	-96.329
2	1	33.4592	-96.1986
2	1	33.5706	-95.9856
2	1	33.4272	-96.0631
2	1	33.3423	-96.2083
2	1	33.7139	-96.3886
2	1	33.5631	-96.1124
2	1	33.7004	-96.5913
2	1	33.6497	-96.1849
2	1	33.7009	-96.3904
2	1	33.771	-96.5111
5	1	33.4874	-95.7572
2	1	33.7456	-95.7179
2	1	33.8356	-95.5438
2	1	33.6461	-95.8816
2	1	33.6692	-95.6399
2	1	33.5514	-95.6234
5	1	33.3642	-95.7855
2	1	33.7213	-95.524
2	1	33.8161	-95.9123
5	1	33.4903	-95.8222
2	1	33.6924	-95.787
2	1	33.5781	-95.736
2	1	33.8253	-95.7902
5	1	33.3684	-97.1706
5	1	33.3684	-97.1706
5	1	33.3429	-97.1141
5	1	32.9956	-96.8805
5	1	33.0277	-96.8967
5	1	33.0023	-96.7995
5	1	33.0023	-96.7995
5	1	33.0394	-96.8288
5	1	33.0394	-96.8288
5	1	32.9976	-96.8197
5	1	33.0569	-96.8704
5	1	32.9768	-96.8119
5	1	32.9768	-96.8119
5	1	33.0205	-96.8669
5	1	32.9624	-96.867
5	1	32.9734	-96.8936
5	1	32.9734	-96.8936
5	1	32.9734	-96.8936
5	1	32.9734	-96.8936
5	1	32.9733	-96.8638
5	1	32.9733	-96.8638
5	1	32.9977	-96.8424
5	1	32.9977	-96.8424
5	1	33.0389	-96.8181
5	1	33.0286	-96.9311
5	1	33.0048	-96.9078
5	1	33.0048	-96.9078
5	1	33.1787	-96.7686
5	1	33.1878	-96.6892
5	1	33.1757	-96.6011
5	1	33.1691	-96.6276
5	1	33.1558	-96.7196
5	1	33.2232	-96.6464
5	1	33.2232	-96.6464
5	1	33.1694	-96.6611
5	1	33.2192	-96.6136
5	1	33.184	-96.7391
5	1	33.2072	-96.7197
5	1	33.2072	-96.7197
5	1	33.2072	-96.7197
5	1	33.1998	-96.6457
5	1	33.2614	-96.7624
5	1	33.2016	-96.7442
5	1	33.3082	-96.7383
5	1	33.1736	-96.6797
5	1	33.1736	-96.6797
5	1	33.236	-96.7858
5	1	33.236	-96.7858
5	1	33.2059	-96.5801
5	1	33.133	-96.684
5	1	33.2461	-96.6804
5	1	33.2005	-96.619
5	1	33.2005	-96.619
5	1	33.2423	-96.6325
5	1	33.1743	-96.7079
5	1	33.2907	-96.7565
5	1	33.3371	-96.7851
5	1	33.3371	-96.7851
5	1	33.3249	-96.9999
5	1	33.3922	-96.9565
5	1	33.3353	-96.9121
5	1	33.2671	-96.9901
5	1	33.2516	-96.8732
5	1	33.2293	-96.9706
5	1	33.2189	-96.9388
5	1	33.2189	-96.9388
5	1	33.2934	-96.8205
5	1	32.9702	-96.3358
5	1	32.9702	-96.3358
5	1	32.8992	-96.435
5	1	32.8992	-96.435
5	1	32.9636	-96.3048
5	1	32.9499	-96.4262
5	1	33.0051	-96.4209
5	1	32.933	-96.4642
5	1	32.933	-96.4642
5	1	32.8632	-96.4594
5	1	33.0196	-96.3654
5	1	32.9576	-96.4739
5	1	32.9342	-96.3681
5	1	32.8916	-96.3652
5	1	32.8557	-96.3417
5	1	32.8238	-96.3071
5	1	32.9113	-96.4488
5	1	32.888	-96.4723
5	1	32.8497	-96.4444
5	1	32.9278	-96.6124
5	1	33.0069	-96.5355
5	1	33.0069	-96.5355
5	1	33.0069	-96.5355
5	1	32.991	-96.6249
5	1	33.0139	-96.5836
5	1	32.9309	-96.5239
5	1	32.9309	-96.5239
5	1	32.9013	-96.5254
5	1	32.9473	-96.5931
5	1	32.9104	-96.5694
5	1	32.9104	-96.5694
5	1	32.9874	-96.5501
5	1	32.9773	-96.5891
5	1	32.9773	-96.5891
5	1	33.0163	-96.5073
5	1	32.9411	-96.6342
5	1	32.9411	-96.6342
5	1	32.996	-96.6353
5	1	33.0902	-96.6583
5	1	33.0678	-96.5718
5	1	33.0678	-96.5718
5	1	33.1241	-96.6249
5	1	33.0145	-96.6484
5	1	33.0145	-96.6484
5	1	33.059	-96.6503
5	1	33.0955	-96.6288
5	1	33.0955	-96.6288
5	1	33.0955	-96.6288
5	1	33.0955	-96.6288
5	1	33.0281	-96.614
5	1	33.0281	-96.614
5	1	33.1291	-96.5831
5	1	33.0636	-96.6057
5	1	33.0636	-96.516
5	1	33.088	-96.6758
5	1	33.088	-96.6758
5	1	33.1243	-96.6588
5	1	33.1243	-96.6588
5	1	33.0273	-96.6711
5	1	33.0273	-96.6711
5	1	33.1341	-96.7923
5	1	33.1341	-96.7923
5	1	33.1458	-96.8199
5	1	33.1458	-96.8199
5	1	33.1783	-96.8733
5	1	33.0906	-96.8695
5	1	33.1469	-96.8367
5	1	33.1818	-96.7968
5	1	33.1626	-96.9349
5	1	33.1073	-96.8969
5	1	33.1759	-96.8906
5	1	33.1759	-96.8906
5	1	33.1759	-96.8906
5	1	33.1026	-96.8497
5	1	33.1414	-96.8687
5	1	33.1414	-96.8687
5	1	33.1308	-96.7853
5	1	32.9995	-96.9391
5	1	33.3471	-96.5617
5	1	33.3471	-96.5617
5	1	33.3127	-96.3808
5	1	33.3613	-96.6815
5	1	33.3143	-96.6172
2	1	33.3578	-96.4854
5	1	33.2678	-96.4893
5	1	33.3758	-96.4241
5	1	33.3027	-96.333
5	1	33.2702	-96.5646
5	1	33.2702	-96.5646
5	1	33.039	-97.0079
5	1	33.039	-97.0079
5	1	33.0752	-97.0408
5	1	33.0681	-97.0252
5	1	33.026	-97.0104
5	1	33.0629	-96.8109
5	1	33.0629	-96.8109
5	1	33.0504	-96.7015
5	1	33.0898	-96.7632
5	1	33.0782	-96.7828
5	1	33.0782	-96.7828
5	1	33.0202	-96.7335
5	1	33.0202	-96.7335
5	1	33.0328	-96.7786
5	1	33.0456	-96.7188
5	1	33.1052	-96.7415
5	1	33.1052	-96.7415
5	1	33.0942	-96.7846
5	1	33.0168	-96.7638
5	1	33.1264	-96.7441
5	1	33.0805	-96.7198
5	1	33.0805	-96.7198
5	1	33.0805	-96.7198
5	1	33.0805	-96.7198
5	1	33.042	-96.7474
5	1	33.1091	-96.7037
5	1	33.0509	-96.7892
5	1	33.1203	-96.7797
5	1	33.0701	-96.7466
5	1	33.0238	-96.6951
5	1	33.0684	-96.7212
5	1	33.037	-96.75
5	1	33.037	-96.75
5	1	33.0453	-96.6908
5	1	33.0667	-96.7643
5	1	33.0312	-96.797
5	1	32.9565	-96.759
5	1	32.9293	-96.7211
5	1	33.0042	-96.7091
5	1	32.9824	-96.7695
5	1	32.9824	-96.7695
5	1	32.9046	-96.6986
5	1	32.9059	-96.7528
5	1	32.9397	-96.6602
5	1	32.9778	-96.7127
5	1	32.9778	-96.7127
5	1	32.9971	-96.6571
5	1	32.931	-96.6603
5	1	32.9674	-96.7391
5	1	32.9565	-96.7802
5	1	32.9831	-96.6781
5	1	32.9192	-96.7255
5	1	32.9459	-96.6887
5	1	33.0086	-96.6817
5	1	33.0086	-96.6817
5	1	33.0086	-96.6817
5	1	33.0086	-96.6817
5	1	33.0086	-96.6817
5	1	32.9213	-96.6889
5	1	32.9213	-96.6889
5	1	32.9213	-96.6889
5	1	32.9469	-96.705
5	1	32.9469	-96.705
5	1	32.8918	-96.7256
5	1	32.8918	-96.7256
5	1	32.9373	-96.7646
5	1	32.9373	-96.7646
5	1	32.9682	-96.6901
5	1	32.9919	-96.7168
5	1	33.1786	-96.5211
5	1	33.1786	-96.5211
5	1	33.0671	-96.4068
5	1	33.1637	-96.3661
5	1	33.1637	-96.3661
5	1	33.1155	-96.4957
5	1	33.2118	-96.4255
5	1	33.2358	-96.34
5	1	33.0466	-96.4428
5	1	33.0999	-96.3298
5	1	33.1819	-96.5251
5	1	32.9513	-96.8545
5	1	32.9513	-96.8545
5	1	32.9513	-96.8545
5	1	32.9513	-96.8545
5	1	32.9406	-96.8111
5	1	32.9406	-96.8111
5	1	32.9538	-96.8012
5	1	32.9369	-96.8336
5	1	32.9037	-96.6538
5	1	32.8845	-96.6629
5	1	32.8641	-96.6322
5	1	32.8804	-96.6261
5	1	32.8883	-96.694
5	1	32.8961	-96.6831
5	1	32.8431	-96.5829
5	1	32.8431	-96.5829
5	1	32.8767	-96.613
5	1	32.8767	-96.613
5	1	32.8997	-96.6073
5	1	32.8732	-96.7085
5	1	32.8885	-96.6741
5	1	32.893	-96.6758
5	1	32.893	-96.6758
5	1	32.8712	-96.6607
5	1	32.8819	-96.6696
5	1	32.874	-96.6841
5	1	32.878	-96.6409
5	1	32.8661	-96.5876
5	1	32.9214	-96.6414
5	1	32.8987	-96.6621
5	1	32.882	-96.6757
5	1	32.9033	-96.6359
5	1	32.875	-96.6703
5	1	32.8627	-96.6676
5	1	32.8978	-96.6238
5	1	32.8883	-96.6831
5	1	32.8558	-96.5809
5	1	32.898	-96.6745
5	1	32.8848	-96.5695
5	1	32.8999	-96.6621
5	1	32.8582	-96.5952
5	1	32.8525	-96.6624
5	1	32.8525	-96.6624
5	1	32.8525	-96.6624
5	1	32.8525	-96.6624
5	1	32.8734	-96.6592
5	1	32.8845	-96.6658
5	1	32.8758	-96.691
5	1	32.8828	-96.6725
5	1	32.8279	-96.6049
5	1	32.8738	-96.6008
5	1	32.8613	-96.6143
5	1	32.8601	-96.5723
5	1	32.8791	-96.7034
5	1	32.8687	-96.6937
5	1	32.9124	-96.6493
5	1	32.8857	-96.6447
5	1	32.8916	-96.6552
5	1	32.8929	-96.6372
5	1	32.8795	-96.6524
5	1	32.9133	-96.6314
5	1	32.893	-96.6181
5	1	32.8886	-96.6045
5	1	32.8693	-96.6455
5	1	32.8495	-96.6311
5	1	32.8595	-96.6365
5	1	32.8522	-96.6463
5	1	32.844	-96.6179
5	1	32.8885	-96.5776
5	1	32.8787	-96.5613
5	1	32.849	-96.5721
5	1	32.8533	-96.556
5	1	32.8377	-96.5643
5	1	32.8618	-96.5442
5	1	32.8275	-96.6129
5	1	32.8225	-96.603
5	1	32.8185	-96.6007
5	1	32.8385	-96.5886
5	1	32.8655	-96.6069
5	1	32.9146	-96.6443
5	1	32.8663	-96.682
5	1	32.8517	-96.602
5	1	32.8905	-96.6628
5	1	32.879	-96.6804
5	1	32.8791	-96.6804
5	1	32.9092	-96.6096
5	1	32.8819	-96.6323
5	1	32.8942	-96.6705
5	1	32.8646	-96.6497
5	1	32.87	-96.6232
5	1	32.8846	-96.683
5	1	32.9069	-96.6243
5	1	32.8549	-96.6255
5	1	32.8385	-96.6374
5	1	32.8927	-96.6872
5	1	32.8738	-96.6708
5	1	32.883	-96.6887
5	1	32.8878	-96.6901
5	1	32.8786	-96.6705
5	1	32.8986	-96.6741
5	1	32.8898	-96.6686
5	1	32.88	-96.673
5	1	32.8805	-96.6182
5	1	32.8788	-96.7074
5	1	32.8878	-96.6992
5	1	32.8938	-96.6758
5	1	32.9042	-96.6706
5	1	32.8556	-96.6673
5	1	32.883	-96.6899
5	1	32.8945	-96.6768
5	1	33.1555	-97.0928
5	1	33.1555	-97.0928
5	1	33.1555	-97.0928
5	1	33.1555	-97.0928
5	1	33.1725	-96.9937
5	1	33.1725	-96.9937
5	1	33.1661	-97.057
5	1	33.1298	-97.041
5	1	33.1298	-97.041
5	1	33.227	-97.0791
5	1	33.1922	-97.1163
5	1	33.245	-97.12
5	1	33.245	-97.12
5	1	33.2995	-97.0791
5	1	33.221	-97.055
5	1	33.2171	-97.1358
5	1	33.2171	-97.1358
5	1	33.2479	-97.1387
2	1	33.637	-97.1533
2	1	33.6674	-97.1543
2	1	33.482	-97.1226
2	1	33.6373	-97.2195
2	1	33.5825	-97.0218
2	1	33.6302	-97.1243
2	1	33.6302	-97.1243
2	1	33.6143	-97.149
2	1	33.6555	-97.2034
2	1	33.6621	-95.5476
2	1	33.665	-95.5859
2	1	33.7684	-95.5363
2	1	33.5845	-95.9085
5	1	33.3711	-95.6913
2	1	33.5466	-95.7259
2	1	33.6828	-95.5477
2	1	33.5169	-96.4514
2	1	33.5967	-96.1755
2	1	33.5967	-96.1755
2	1	33.6507	-96.5986
2	1	33.6464	-96.6261
2	1	33.7198	-96.5639
2	1	33.4563	-96.5973
2	1	33.7353	-96.5196
2	1	33.742	-96.6106
2	1	33.4579	-96.7377
2	1	33.8287	-96.7668
2	1	33.6486	-96.8981
2	1	33.4975	-96.9131
2	1	33.5993	-96.3584
2	1	33.4202	-96.3358
2	1	33.7362	-96.4892
2	1	33.7732	-96.6552
2	1	33.6225	-96.6624
2	1	33.6271	-96.5991
2	1	33.6271	-96.5991
2	1	33.7668	-96.5578
2	1	33.837	-96.6662
2	1	33.5294	-96.6092
5	1	33.1277	-96.1313
5	1	33.0971	-96.085
8	1	32.9468	-95.9171
5	1	33.0588	-96.0994
5	1	33.3872	-96.0284
5	1	33.0453	-96.2257
5	1	33.2415	-95.9003
2	1	33.355	-96.2313
5	1	33.1475	-96.112
5	1	33.1227	-96.1334
5	1	33.1186	-96.1073
8	1	33.1359	-95.8409
5	1	32.9426	-96.2496
5	1	32.8928	-96.1056
5	1	32.8484	-96.0471
5	1	32.9014	-96.024
5	1	32.8246	-96.2552
5	1	33.2511	-95.8993
5	1	33.043	-96.1089
2	1	33.371	-96.0712
5	1	33.0744	-96.0758
5	1	32.7603	-96.4592
5	1	32.71	-96.2898
5	1	32.7414	-96.3076
5	1	32.7444	-96.4234
5	1	32.792	-96.457
5	1	32.7077	-96.1843
5	1	32.7502	-96.2808
5	1	32.7502	-96.2808
5	1	32.7334	-96.3241
5	1	33.0685	-96.9638
5	1	33.0685	-96.9638
5	1	32.8359	-96.5458
5	1	32.8359	-96.5458
5	1	32.8359	-96.5458
5	1	33.0681	-96.4525
5	1	33.0681	-96.4525
5	1	33.0681	-96.4525
5	1	33.0681	-96.4525
5	1	33.0681	-96.4525
5	1	33.0681	-96.4525
5	1	33.1708	-96.1264
5	1	33.1708	-96.1264
5	1	33.1708	-96.1264
5	1	33.1708	-96.1264
5	1	33.1708	-96.1264
5	1	33.1975	-97.1061
5	1	33.1975	-97.1061
5	1	33.1975	-97.1061
2	1	33.8182	-96.5692
2	1	33.8182	-96.5692
2	1	33.8182	-96.5692
2	1	33.8182	-96.5692
2	1	33.6968	-95.5577
2	1	33.6968	-95.5577
2	1	33.6968	-95.5577
2	1	33.6968	-95.5577
2	1	33.6968	-95.5577
5	1	33.0197	-96.962
5	1	33.0197	-96.962
5	1	33.0197	-96.962
5	1	33.0197	-96.962
5	1	33.0197	-96.962
2	1	33.6308	-95.59
2	1	33.6308	-95.59
2	1	33.6308	-95.59
2	1	33.6308	-95.59
2	1	33.6308	-95.59
2	1	33.6308	-95.59
2	1	33.6308	-95.59
2	1	33.6308	-95.59
5	1	33.1919	-97.0761
5	1	33.1919	-97.0761
5	1	33.0311	-96.9572
5	1	33.0311	-96.9572
5	1	33.0311	-96.9572
5	1	33.0311	-96.9572
2	1	33.5826	-96.6179
2	1	33.5826	-96.6179
2	1	33.5826	-96.6179
2	1	33.5826	-96.6179
5	1	33.2707	-96.9792
5	1	33.2707	-96.9792
2	1	33.6145	-96.6904
2	1	33.6145	-96.6904
2	1	33.6166	-96.8687
2	1	33.6166	-96.8687
2	1	33.6249	-96.8675
2	1	33.6249	-96.8675
2	1	33.6561	-97.1486
2	1	33.6561	-97.1486
2	1	33.4982	-96.3789
2	1	33.4982	-96.3789
5	1	33.1612	-96.2397
5	1	33.1612	-96.2397
2	1	33.6191	-96.627
2	1	33.6191	-96.627
5	1	33.1662	-96.1726
5	1	33.1662	-96.1726
5	1	33.0842	-96.8411
5	1	33.0842	-96.8411
4	1	28.6524	-100.434
4	1	28.8076	-100.525
4	1	28.7	-100.481
4	1	27.5148	-99.4863
4	1	27.6137	-99.5238
4	1	27.5862	-99.5157
4	1	27.5285	-99.511
4	1	27.5247	-99.468
4	1	27.554	-99.4869
4	1	27.6324	-99.4577
4	1	27.565	-99.4516
4	1	27.659	-99.588
4	1	27.659	-99.588
4	1	27.7759	-99.4581
4	1	27.5523	-99.4876
4	1	27.519	-99.4993
4	1	27.4462	-99.4742
4	1	27.59	-99.4794
4	1	27.5897	-99.4568
4	1	27.5258	-99.433
4	1	27.6278	-99.2204
4	1	27.4974	-99.4634
4	1	27.4783	-99.4654
4	1	27.4922	-99.4307
4	1	27.4909	-99.3476
4	1	27.4909	-99.3476
4	1	27.3662	-99.4837
4	1	27.452	-98.9893
4	1	27.5145	-99.5138
4	1	27.6208	-99.5396
4	1	27.6155	-99.4777
4	1	27.6893	-99.4532
4	1	27.9915	-98.5352
4	1	27.7568	-98.5192
4	1	26.9317	-99.2583
4	1	27.3606	-98.5854
4	1	27.1806	-98.9156
4	1	26.9338	-98.8259
4	1	26.6862	-99.1118
4	1	28.0604	-98.7998
4	1	26.9442	-98.504
4	1	28.6904	-99.8296
4	1	28.6904	-99.8296
4	1	28.6904	-99.8296
4	1	28.3516	-99.2682
4	1	28.5162	-99.8508
4	1	28.4506	-99.723
4	1	28.5968	-99.6033
4	1	28.4523	-98.99
4	1	27.8381	-99.4902
4	1	28.562	-100.314
4	1	28.899	-100.566
4	1	28.113	-99.8581
4	1	28.0418	-99.296
4	1	27.8863	-99.5568
4	1	27.5669	-99.1547
4	1	28.0086	-99.1198
4	1	27.4128	-99.356
4	1	27.3345	-99.1427
4	1	27.5034	-98.9056
3	1	29.0284	-100.159
4	1	28.4847	-100.121
4	1	27.8676	-99.7447
4	1	27.9124	-99.4236
4	1	27.9622	-98.8849
4	1	27.6118	-99.3484
4	1	28.6533	-100.171
4	1	28.1335	-99.5304
4	1	27.7837	-99.3549
4	1	27.7827	-99.1279
3	1	29.0439	-100.317
4	1	28.2312	-99.5482
4	1	27.8414	-99.2436
3	1	28.9306	-100.123
4	1	28.9387	-100.412
4	1	28.2715	-99.443
3	1	28.8332	-100.15
4	1	28.1817	-100.035
4	1	27.3782	-98.9122
4	1	27.8357	-98.8228
4	1	27.3009	-98.8569
4	1	27.3178	-99.3016
4	1	27.7009	-98.8573
4	1	28.4523	-100.34
4	1	27.5029	-99.1094
4	1	28.8294	-100.265
4	1	27.7372	-99.5531
4	1	27.68	-99.2801
4	1	27.7034	-99.7391
4	1	26.5027	-98.9264
4	1	26.6976	-98.823
4	1	26.5471	-99.1018
4	1	26.5994	-98.724
4	1	26.4394	-98.724
4	1	26.3859	-98.9443
4	1	26.7355	-98.9686
4	1	26.5958	-98.9587
4	1	26.7386	-98.6551
4	1	26.4986	-99.0052
4	1	26.7816	-98.5235
4	1	26.4625	-98.8562
4	1	26.3759	-98.8105
4	1	26.4059	-98.9709
4	1	26.3813	-98.8815
4	1	28.8296	-100.5522
4	1	28.8296	-100.5522
4	1	28.8296	-100.5522
4	1	27.5667	-99.5089
4	1	27.5667	-99.5089
4	1	27.5667	-99.5089
4	1	26.5576	-99.1642
4	1	26.5576	-99.1642
4	1	26.5576	-99.1642
4	1	26.5576	-99.1642
4	1	26.5576	-99.1642
4	1	27.5762	-98.9053
4	1	27.5762	-98.9053
4	1	27.4881	-99.0053
4	1	27.4881	-99.0053
4	1	26.3886	-98.8061
4	1	26.3886	-98.8061
4	1	26.3806	-98.8183
4	1	26.3806	-98.8183
4	1	26.3806	-98.8183
4	1	27.18	-98.9167
4	1	27.18	-98.9167
4	1	27.32	-99
4	1	27.32	-99
4	1	27.32	-99
4	1	27.44	-98.91
4	1	27.44	-98.91
4	1	27.44	-98.91
4	1	26.6491	-99.0387
4	1	26.6491	-99.0387
4	1	26.6491	-99.0387
4	1	27.6145	-98.7945
4	1	27.6145	-98.7945
4	1	27.6145	-98.7945
4	1	26.5237	-98.7455
4	1	26.5237	-98.7455
4	1	26.5237	-98.7455
4	1	27.4216	-98.835
4	1	27.4216	-98.835
2	1	35.181	-101.729
2	1	34.953	-101.943
2	1	34.8417	-101.735
2	1	35.0961	-101.867
2	1	34.9935	-102.112
2	1	35.2351	-101.955
2	1	34.9719	-101.691
2	1	34.8359	-102.016
2	1	34.7889	-101.831
2	1	35.4534	-102.104
2	1	35.5552	-101.933
2	1	35.5333	-101.678
2	1	35.1337	-101.637
2	1	34.9635	-101.822
2	1	34.8983	-101.9
2	1	34.7539	-101.935
2	1	35.3532	-101.749
2	1	35.4249	-101.636
2	1	35.588	-102.155
2	1	35.3969	-101.956
2	1	35.5348	-100.958
2	1	35.2963	-101.325
2	1	35.4401	-101.464
2	1	34.6383	-100.509
2	1	35.7085	-100.719
2	1	35.4463	-100.271
2	1	35.5523	-100.194
2	1	35.2321	-101.07
2	1	35.2323	-100.38
2	1	34.9303	-100.781
2	1	34.9966	-101.265
